id;Name;Title;Publication;Year;period;G_title;Comment;pub_year;pub_type;Meter;Regularity;Rhyme;Type;Meter2;Syllab;Clausula;Fin;melody;melody_src
586;Сушков, Н.В.;Слава слава Богу русскому;Пушкин, А.М. Храм бессмертия, пролог мелодрамою. М., 1814. С. 14-15;1814;1810;Простонародная песня на взятие Парижа;;1814;collection;Х4д + Х6м;unreg;unrhymed;periph;Х;4 + 6;Д + м;4 + 6;no;
587;Шаховской;Не указ нам чужеземный край;Шаховской, А.А. Крестьяне или встреча незваных. М., 1815. С. 19.;1815;1810;;На голос: говорил-то мне сердечный друг;1815;collection;Х4д;reg;unrhymed;periph;Х;4;д;4;yes;Говорил то мне сердечный друг
588;Соловьев, С.П.?;Что ты рано зоренька;Репертуар русского театра. 1841. № 7. С. 21-22;1841;1840;Русская песня;;1841;periodical;Х32дж;unreg (Х3дж);rhyme;core;Х;32;дж;рз;yes;Что ты рано травушка (Цыганов)
589;Соловьев, С.П.?;Ходят по небу тучи серые;Репертуар русского театра. 1841. № 8. С. 6-7.;1841;1840;Русские песни;;1841;periodical;Пс;reg;occ;core;Пс;1;;Пс;no;
590;Соловьев, С.П.?;Дай тряхну кудрями;Репертуар русского театра. 1841. № 8. С. 7.;1841;1840;Русские песни;;1841;periodical;Х3ж;reg;unrhymed;core;Х;3;ж;3;no;
591;Соловьев, С.П.?;Гой судьба ль моя судьбинушка;Репертуар русского театра. 1841. № 11. С. 23.;1841;1840;Русские песни;;1841;periodical;Ан21дж;unreg (в сторону тонич разные сочетания, Пс;unrhymed;core;Ан;21;дж;рз;no;
592;Соловьев, С.П.?;Уж задам же я молодец;Репертуар русского театра. 1841. № 11. С. 23-24.;1841;1840;Русские песни;;1841;periodical;Ан21мж;unreg;unrhymed;core;Ан;21;мж;рз;no;
593;Аллилуев, А.;Долго ль быть мне в горе;Репертуар и пантеон. 1846. Т. 14. Кн. 4. С. 41-42;1846;1840;Руская песня;;1846;periodical;Х3ж;reg;unrhymed;core;Х;3;ж;3;no;
594;Мочалов, П.С.;В хороводе поем песню мы;Репертуар и пантеон. 1846. Т. 14.С. 457-458.;1846;1840;Русские песни;;1846;periodical;Х4д;unreg;unrhymed;core;Х;4;д;4;no;
595;Мочалов, П.С.;Скоро ли буйные ветры уйметеся;Репертуар и пантеон. 1846. Т. 14. С. 458-459;1846;1840;Русские песни;;1846;periodical;Х4д + Д4д;unreg (полиметр вставки, Д4, пс, дольник);occ;core;Х + Д;4 + 4;д;Полиметрия;no;
596;Мочалов, П.С.;Не гляди на меня;Репертуар и пантеон. 1846. Т. 14. С. 459-460;1846;1840;Русские песни;;1846;periodical;Ан221мд;Unreg (вольный третий стих);rhyme;core;Ан;221;ммд;рз;no;
597;Тарасенков, Д.А.;Ах о чем разручьем;Репертуар русского и пантеон европейских театров. 1843. Т.4. Кн. 11. С. 154-155;1843;1840;Руская песня;Подп: Горев, Д.;1843;periodical;Ан2м + Х3ж;reg;rhyme;core;Логаэд;;;Логаэд;mb;Ох болит да щемит (Цыганов)
598;Великопольский, И.Е.;Ягодка ягодка красная ягодка;Пантеон русского и всех европейских театров. 1840. Ч. 1. № 3. С. 103;1840;1830;Русская песня;Подп: Ивельев (в содержании – В.Н. Ивельев);1840;periodical;Д2д;reg;rhyme;core;Д;2;д;2;;
599;Бруннер, Д.;Много на небе звезд рассыпано;Пантеон русского и всех европейских театров. 1841. Ч. 3. № 9. С. 83-85;1841;1840;Песнь заветная;Кольцов – песня воронежским девушкам?;1841;periodical;Пс;reg;unrhymed;periph;Пс;1;;Пс;yes;
600;Соловьев, С.П.?;Загубили волю;Панетон. 1848. Т.4. № 7. С. 132-133;1848;1840;Тоска. Русская песня;;1848;periodical;Х3ж;reg;rhyme;core;Х;3;ж;3;no;
601;А.М.;Грустно сердцу жить;für Wenige. 1818. № 1. С. 000;1842;1840;Грустное чувство;;1842;periodical;Пс;reg;unrhymed;core;Пс;1;;Пс;no;
602;Шаршавый, П.Я.;Ты девица душа как мила хороша;Маяк. 1842. Т. 4. С. 14-15;1842;1840;Песня;Посвящена Е.Г. Подп: П. Шаршъ “молодого нашего писателя-самородки. Он чисто-Русский, без всякой примеси иностранного, даже по воспитанию своему.;1842;periodical;Ан2м;reg;rhyme;core;Ан;2;м;2;no;
603;Романович, В.;Что ты так не весел;Маяк. 1842. Т. 6. Кн. 11. Глава I. Стихотворения. С. 4;1842;1840;Конь;;1842;periodical;Х3жжмжжм;reg;rhyme;core;Х;3;жжмжжм;3;no;
606;Ораниенбаумский старожил;Тужит плачет девица;Маяк. 1844. Кн. 29. С. 8-9;1844;1840;Русская песня;;1844;periodical;Х3д;unreg(логаэд, Ан2 , Д2);unrhymed;core;Х;3;д;3;no;
607;А. К-въ;Что не бор шумит;Маяк. 1845. Кн. 44. С. 23-25;1844;1840;Песня;;1845;periodical;Пс;unreg;unrhymed;core;Пс;1;;Пс;no;
608;Ми – ло Со – нъ;Вы малюточки мелки пташечки;Соревнователь. 1818. № 9. С. 363-364;1818;1810;Песня;;1818;periodical;Пс2;reg;unrhymed;core;Пс;2;;Пс;no;
609;Цыганов;Стонет горлица в дуброве;Песни русских поэтов. Л., 1936. С. 258;1832;1830;Мелодия;;;collection;Х43ж;reg;halfrhyme;core;Х;43;ж;рз;no;
610;Владимиров, М.;Не играй молодец;Пантеон. 1848. Т. 2. Кн. 4.;1848;1840;Баяну;;1848;periodical;Ан221ммд;reg;rhyme;core;Ан;221;ммд;рз;no;
611;Владимиров, М.;Цвел цветок лазоревый;Пантеон. 1848. Т. 2. Кн. 4.;1848;1840;Измена;;1848;periodical;Х32дж;reg;occ;core;Х;32;дм;рз;yes;Цвели цвели цветики
612;Кольцов;По над Доном сад цветет;Кольцов-1846. Кольцов, А.В. Полное собрание стихотворений. М., 1958. С. 69-70;1829;1820;;;1840;collection;Х43мж;reg;rhyme;core;Х;43;мж;рз;no;
613;Кольцов;Ты не пой соловей;Кольцов-1835. Кольцов, А.В. Полное собрание стихотворений. М., 1958.  С. 100-101.;1832;1830;Песня;;1830;collection;Ан21мд;unreg;unrhymed;core;Ан;21;мд;рз;no;
614;Кольцов;Соловьем залетным;СО. 1838. № 2. С. 99/ Кольцов, А.В. Полное собрание стихотворений. М., 1958.  С. 100-101.;1837;1830;Горькая доля;;1830;periodical;Х3ж;reg;halfrhyme;core;Х;3;ж;3;no;
615;Кольцов;В поле ветер веет;МН. 1839. № 1. С. 149-150.;1838;1830;Русская песня;;1839;periodical;Х3ж;reg;halfrhyme;core;Х;3;ж;3;no;
616;Кольцов;В непогоду ветер;ОЗ. 1840. № 7. С. 48/ Кольцов, А.В. Полное собрание стихотворений. М., 1958. С. 158-159.;1839;1830;Песня;;1840;periodical;Х3жм;reg;halfrhyme;core;Х;3;жм;3;no;
617;Кольцов;Без ума без разума;Стихотворения и письма Кольцова. М., 1893. С. 000/ Кольцов, А.В. Полное собрание стихотворений. М., 1958.  С. 169;1839;1830;;;1893;collection;Х3д;reg;unrhymed;core;Х;3;д;3;no;
618;Кольцов;Долго ль буду я;ОЗ. 1841. № 2. С. 158/ Кольцов, А.В. Полное собрание стихотворений. М., 1958. С. 171-172;1840;1830;Дума сокола;;1840;periodical;Пс;reg;halfrhyme;core;Пс;1;;Пс;no;
619;Кольцов;Отчего скажи;ОЗ. 1841. № 2. С. 158/  Кольцов, А.В. Полное собрание стихотворений. М., 1958. С. 185.;1840;1830;Грусть девушки;;1840;periodical;Пс;reg;unrhymed;core;Пс;1;;Пс;no;
620;Кольцов;У чужих людей;ОЗ. 1843. № 2. С. 298/ Кольцов, А.В. Полное собрание стихотворений. М., 1958. С. 190.;1841;1840;Доля бедняка;;1843;periodical;Пс;reg;unrhymed;core;Пс;1;;Пс;no;
621;Жуковский;Кольцо души девицы;Für Wenige. 1818. № 1. С. 000;1816;1810;Песня;;1818;periodical;Я3жм;reg;rhyme;periph;Я;3;жм;3;no;
622;Пушкин;Как по Волге реке по широкой;Грот, Я.К. Еще заметка к записанной Пушкиным былине о Стеньке Разине // Русь. 1881. № 13 (7 февраля). C. 18.;1826;1820;Песни о Стеньке Разине;;1881;periodical;Тк;unreg;occ;core;Тк;;;Неклассический;no;
623;Пушкин;Ходил Стенька Разин;Грот, Я.К. Еще заметка к записанной Пушкиным былине о Стеньке Разине // Русь. 1881. № 13 (7 февраля). C. 18.;1826;1820;Песни о Стеньке Разине;;1881;periodical;Тк;unreg;occ;core;Тк;;;Неклассический;no;
624;Пушкин;Что не конский топ не людская молвь;Грот, Я.К. Еще заметка к записанной Пушкиным былине о Стеньке Разине // Русь. 1881. № 13 (7 февраля). C. 18.;1826;1820;Песни о Стеньке Разине;;1881;periodical;Тк;unreg;unrhymed;core;Тк;;;Неклассический;no;
625;Лермонтов;Клоками белый снег валится;Северный вестник. 1889. № 3. С. 91.;1830;1820;Русская песня;;1889;periodical;Я421;unreg;rhyme;core;Я;421;;рз;no;
